날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2014-10,1348.4739130434782,17.128652173913046,84.3391304347826,1773.8634782608697,3964.6356521739135,47.87565217391304,363.8086956521739
2014-11,1291.1650000000004,15.98675,75.447,1959.6469999999995,4010.0355000000004,46.851499999999994,369.54999999999995
2014-12,1309.3608695652176,16.225,59.14304347826086,1773.062608695652,4075.519130434783,41.83086956521739,341.504347826087
2015-01,1365.5260869565216,17.188086956521737,47.72608695652174,1753.9500000000003,3637.08,35.34826086956522,247.2217391304348
2015-02,1315.7190476190478,16.774333333333335,51.02095238095238,1587.477142857143,3929.7871428571434,38.121904761904766,232.76666666666668
2015-03,1272.8954545454546,16.19436363636364,47.85409090909091,2012.619090909091,4389.1568181818175,38.94409090909091,269.6045454545455
2015-04,1286.9545454545455,16.33677272727273,54.37863636363636,2107.2681818181813,4218.046363636364,40.399090909090916,235.15
2015-05,1284.2318181818182,16.823954545454544,59.41863636363635,1730.3718181818185,4069.4418181818187,44.04090909090908,237.0681818181818
2015-06,1279.4636363636362,16.013272727272728,59.82863636363638,2063.685909090909,4481.683181818182,51.400000000000006,238.0227272727273
2015-07,1222.3347826086956,15.141434782608693,51.129565217391296,2058.034347826087,4331.428260869566,51.00043478260869,277.4130434782608
2015-08,1207.061904761905,16.163095238095234,42.88904761904762,1859.570476190476,4422.3280952380965,48.91047619047619,250.92857142857142
2015-09,1193.4565217391303,15.813434782608699,45.44304347826086,1686.5934782608697,3891.0334782608697,46.18260869565218,233.46956521739128
2015-10,1221.3818181818183,16.92668181818182,46.289545454545454,1928.7231818181824,4445.488636363636,44.39681818181819,264.97272727272735
2015-11,1138.7809523809524,15.484285714285718,42.90714285714286,2006.7809523809524,4431.638095238095,42.07285714285714,347.79999999999995
2015-12,1127.7499999999998,15.119727272727273,37.32727272727273,1881.9136363636362,4628.013181818182,46.03409090909091,422.19090909090914
2016-01,1142.161904761905,14.908571428571427,31.595714285714287,1804.4295238095237,3853.6738095238097,37.01571428571428,410.6142857142857
